depa_nombre,muni_nombre,codigo_habilitacion,nombre_prestador,tido_codigo,nits_nit,razon_social,clpr_codigo,clpr_nombre,ese,direccion,telefono,fax,email,gerente,nivel,caracter,habilitado,fecha_radicacion,fecha_vencimiento,fecha_cierre,dv,clase_persona,naju_codigo,naju_nombre,numero_sede_principal,fecha_corte_REPS
Bogotá D.C,BOGOTÁ,1100119814,FUNDACION MISION SALUD,,900243760,FUNDACION MISION SALUD,1,Instituciones - IPS,NO,CALLE 1F N.29B-29,2011134 3004751676,,fundacionmisionsalud@gmail.com,,,,SI,20090225,20220831,,7,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Bogotá D.C,BOGOTÁ,1100124820,Fundacion Mujer y Familia,,900315433,Fundacion Mujer y Familia,1,Instituciones - IPS,,Calle 3 No. 30-67,3602026/4087128,,fundacionmujeryfamilia@hotmail.com,,,,SI,20121219,20220831,,3,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Bogotá D.C,BOGOTÁ,1100110251,FUNDACION NEUMOLOGICA COLOMBIANA,,800180553,FUNDACION NEUMOLOGICA COLOMBIANA,1,Instituciones - IPS,NO,KR 13 B # 161 85,7428900,7428903,NEUMOLOGICA@NEUMOLOGICA.ORG,,,,SI,20030416,20230831,,4,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Bogotá D.C,BOGOTÁ,1100108556,FUNDACION NIÑEZ Y DESARROLLO FUNDACION FND COLOMBIA,,860034503,FUNDACION NIÑEZ Y DESARROLLO FUNDACION FND COLOMBIA,1,Instituciones - IPS,NO,AK 60 # 63 63,3108260,3108259,informacion@fndcolombia.org,,,,SI,20030414,20220831,,1,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Bogotá D.C,BOGOTÁ,1100103916,FUNDACION OFTALMOLOGICA NACIONAL,,860048656,FUNDACION OFTALMOLOGICA NACIONAL,1,Instituciones - IPS,NO,CALLE 50 # 13 50,3487349,3487330,sgerencia@fundonal.org,,,,SI,20030328,20230831,,9,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Bogotá D.C,BOGOTÁ,1100105766,FUNDACION OPERACION SONRISA COLOMBIA,,800252821,FUNDACIÓN OPERACIÓN SONRISA COLOMBIA,1,Instituciones - IPS,NO,CALLE 90 No 19C-41,6210069,2579456,cambogota@operacionsonrisa.org.co,,,,SI,20030407,20230831,,3,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Bogotá D.C,BOGOTÁ,1100108930,FUNDACION ORIENTAME,,860049972,FUNDACION ORIENTAME,1,Instituciones - IPS,NO,CRA 18 # 33 A 27,(601) 9173500 Ext 204 - 430 - 3504997456,,secgeneral@orientame.org.co,,,,SI,20030414,20230831,,6,JURIDICO,1,Privada,04,Fecha corte REPS: Jun 16 2022 2:33PM
Bogotá D.C,BOGOTÁ,1100119306,FUNDACION PARA EL AUTISMO Y OTROS TRANSTORNOS DEL DESARROLLO INFANTIL SEXTO SENTIDO,,900164576,FUNDACION PARA EL AUTISMO Y OTROS TRANSTORNOS DEL DESARROLLO INFANTIL SEXTO SENTIDO,1,Instituciones - IPS,NO,Calle 116A No 71F 50,7024784 76024835,,fundacionsextosentido@hotmail.com,,,,SI,20080924,20220831,,9,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Bogotá D.C,BOGOTÁ,1100109098,FUNDACION PARA EL DESARROLLO DE LAS CIENCIAS DE LA COMUNICACIÓN SOCIAL FUNDEMOS IPS,,860050914,FUNDACION PARA EL DESARROLLO DE LAS CIENCIAS DE LA COMUNICACIÓN SOCIAL FUNDEMOS IPS,1,Instituciones - IPS,NO,CARRERA 16 A 79 - 94,546 06 40,546 06 40,fundemosips@fundemos.com.co,,,,SI,20061116,20220831,,0,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Bogotá D.C,BOGOTÁ,1100106736,FUNDACION PARA EL NIÑO SORDO ICAL,,860021072,FUNDACION PARA EL NIÑO SORDO ICAL,1,Instituciones - IPS,NO,KR 7C #122-22,2135040,6124219,direcciongeneral@icalcolombia.org,,,,SI,20030409,20220831,,0,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Bogotá D.C,BOGOTÁ,1100114735,Fundación para el Servicio Integral de Atención Médica - Fundación SIAM,,900034438,Fundación para el Servicio Integral de Atención Médica - Fundación SIAM,1,Instituciones - IPS,,CL 58 A # 35 A 12,2219283,2219283,calidad@fundacionsiam.org,,,,SI,20080123,20220831,,3,JURIDICO,1,Privada,02,Fecha corte REPS: Jun 16 2022 2:33PM
Bogotá D.C,BOGOTÁ,1100121678,Fundación para la atención integral de niños y niñas con habilidades y necesidades especiales. SURCOS,,900096152,Fundación para la atención integral de niños y niñas con habilidades y necesidades especiales. SURCOS,1,Instituciones - IPS,,CALLE 39 # 29-50,3112653332,7027406,aospina@fundacionsurcos.net,,,,SI,20101116,20220831,,8,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Bogotá D.C,BOGOTÁ,1100121347,FUNDACION PARA LA INVESTIGACION CLINICA Y MOLECULAR APLICADA DEL CANCER FICMAC,,900239016,FUNDACION PARA LA INVESTIGACION CLINICA Y MOLECULAR APLICADA DEL CANCER FICMAC,1,Instituciones - IPS,,CL 116 No. 9 - 72 CS. 516 - 718 - 719,8051809 - 3125425688,,administracion@ficmac.org,,,,SI,20100728,20230831,,1,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Bogotá D.C,BOGOTÁ,1100123946,"FUNDACIÓN PARA LA INVESTIGACIÓN EN DERMATOLOGÍA - FUNINDERMA""",,900410463,"FUNDACIÓN PARA LA INVESTIGACIÓN EN DERMATOLOGÍA - FUNINDERMA""",1,Instituciones - IPS,,carrera 15 No 95-35 Oficina 205,6163578,6163578,funinderma@gmail.com,,,,SI,20120523,20220831,,0,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Bogotá D.C,BOGOTÁ,1100132499,"FUNDACION PARA LA PROMOCION DE LA SALUD Y PREVENCION DE LA ENFERMEDAD RENAL ""PREVRENAL""",,805031507,FUNDACION PARA LA PROMOCION DE LA SALUD Y PREVENCION DE LA ENFERMEDAD RENAL,1,Instituciones - IPS,,CALLE 50 # 13-62 CONSULTORIO 204-206-505-506,3155511341,,gerencia@prevrenal.co,,,,SI,20180320,20230319,,5,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Bogotá D.C,BOGOTÁ,1100100670,FUNDACION PARA LA REHABILITACION DE ALCOHOLICOS Y ADICTOS-FUNDAR,,860039431,FUNDACION PARA LA REHABILITACION DE ALCOHOLICOS Y ADICTOS-FUNDAR,1,Instituciones - IPS,NO,CRA 16 # 36 22,2454710,2882700,FUNDARADIC@HOTMAIL.COM,,,,SI,20030211,20230831,,0,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Bogotá D.C,BOGOTÁ,1100109652,FUNDACION PARA LA SALUD LA BIOETICA Y EL MEDIO AMBIENTE - FUNSABIAM,,830041883,FUNDACION PARA LA SALUD LA BIOETICA Y EL MEDIO AMBIENTE FUNSABIAM,1,Instituciones - IPS,,Cra 17 No 36 62,4672356-3508131373-9054615,,funsabiam@hotmail.com,,,,SI,20110311,20220831,,3,JURIDICO,1,Privada,02,Fecha corte REPS: Jun 16 2022 2:33PM
Bogotá D.C,BOGOTÁ,1100107519,FUNDACION PARA PREVENCION Y REHABILITACION DE LA DROGADICCION Y EL ALCOHOLISMO LIBERATE,,830098811,FUNDACION PARA PREVENCION Y REHABILITACION DE LA DROGADICCION Y EL ALCOHOLISMO LIBERATE,1,Instituciones - IPS,NO,TV 77 No. 166-40,6806910,6854670,info@fundacionliberate.org.co,,,,SI,20030410,20230831,,9,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Bogotá D.C,BOGOTÁ,1100111242,FUNDACION PREVER I.P.S.,,800123927,FUNDACION PREVER I.P.S.,1,Instituciones - IPS,NO,KR 48 # 123 10,6404452-3155860099,,administracion@fundacionprever.org,,,,SI,20061117,20230831,,2,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Bogotá D.C,BOGOTÁ,1100120394,FUNDACION SALUD DE LOS ANDES,,830113789,FUNDACION SALUD DE LOS ANDES,1,Instituciones - IPS,NO,Cll 44 No.58-05,7461212,7461212 Ext 850,gerencia@saluddelosandes.com,,,,SI,20090901,20230831,,9,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Bogotá D.C,BOGOTÁ,1100105618,FUNDACION SANTA FE DE BOGOTA,,860037950,FUNDACION SANTA FE DE BOGOTA,1,Instituciones - IPS,NO,CL 119 # 7 75,6030303,6575707,adriana.urrego@fsfb.org.co,,,,SI,20030404,20220831,,2,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Bogotá D.C,BOGOTÁ,1100103338,FUNDACION SANTA MARIA,,860006805,FUNDACION SANTA MARIA,1,Instituciones - IPS,NO,AK 50 No 90-50,2568336,2568331,SANTAMARIA@SANTAMARIA.ORG,,,,SI,20030325,20220831,,1,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Bogotá D.C,BOGOTÁ,1100125317,FUNDACIÓN SAP SALUD,,830080935,FUNDACIÓN SAP SALUD,1,Instituciones - IPS,,CALLE 100 No 8A - 37 OFIC 807,6168205,6168205,sapsalud@gmail.com,,,,SI,20130506,20220831,,4,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Bogotá D.C,BOGOTÁ,1100128195,FUNDACION SARON,,900375374,FUNDACION SARON,1,Instituciones - IPS,,CL 7A No. 71 B 23,2602527-4738789,4738789,fundasaron@gmail.com,,,,SI,20150519,20220831,,3,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Bogotá D.C,BOGOTÁ,1100109208,FUNDACION SEMILLAS DE VIDA,,830104502,FUNDACION SEMILLAS DE VIDA,1,Instituciones - IPS,NO,CL 35 # 21 20 - Barrio:LA SOLEDAD,3176460904,2453576,semillasdevida2@hotmail.com,,,,SI,20030415,20230831,,4,JURIDICO,1,Privada,02,Fecha corte REPS: Jun 16 2022 2:33PM
Bogotá D.C,BOGOTÁ,1100119095,FUNDACION SUEÑO VIGILIA COLOMBIANA FUNDASUVICOL,,830108095,FUNDACION SUEÑO VIGILIA COLOMBIANA FUNDASUVICOL,1,Instituciones - IPS,,CRA 46 # 94-17 - Barrio:LA CASTELLANA,4431360 3508063029,,fundasuvicol@gmail.com,,,,SI,20080731,20230831,,6,JURIDICO,1,Privada,04,Fecha corte REPS: Jun 16 2022 2:33PM
Bogotá D.C,BOGOTÁ,1100129212,FUNDACION SYNCRONIA,,900437227,FUNDACION SYNCRONIA,1,Instituciones - IPS,,AV 19 # 114-09 OF 401,6376878,,entrenafundacionsyncronia@gmail.com,,,,SI,20160224,20220831,,6,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Bogotá D.C,BOGOTÁ,1100124422,Fundación Terapéutica Integral FTI,,900553766,Fundación Terapéutica Integral FTI,1,Instituciones - IPS,,Cra 71 B # 56-09,3133522907,,ipsterapeuticaintegral@gmail.com,,,,SI,20120914,20220831,,0,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Bogotá D.C,BOGOTÁ,1100121447,FUNDACIÓN UNA LUZ PARA LA LIBERTAD FUNDALUZ,,900280954,FUNDACIÓN UNA LUZ PARA LA LIBERTAD FUNDALUZ,1,Instituciones - IPS,,KR 80A N° 24D- 21,2956600,2956600,fundalaslibertad@yahoo.es,,,,SI,20100830,20220831,,6,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Bogotá D.C,BOGOTÁ,1100108146,FUNDACION UNIVERSITARIA KONRAD LORENZ,,860504759,FUNDACION UNIVERSITARIA KONRAD LORENZ,1,Instituciones - IPS,NO,KR 9 N° 61 - 38,3472311 Ext 181,3472311 Ext 131,centropsicologiaclinica02@konradlorenz.edu.co,,,,SI,20030411,20230831,,5,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Bogotá D.C,BOGOTÁ,1100125234,FUNDACIÓN VOLVER,,900479986,FUNDACIÓN VOLVER,1,Instituciones - IPS,,CL 75 A # 20 C 55 OF 301,3458088 EXT 480 - 3104769872,,milena.hernandez@fundacionvolver.org,,,,SI,20151124,20230831,,8,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Bogotá D.C,BOGOTÁ,1100130778,FUNDASALUD GROUP S.A.S.,,900955826,FUNDASALUD GROUP S.A.S.,1,Instituciones - IPS,,Kra 7 B Bis # 132-38 Consultorio 705,2 233381 2 233266,,julianfernandocarrillo@hotmail.com,,,,SI,20161129,20220831,,1,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Bogotá D.C,BOGOTÁ,1100130920,GAES COLOMBIA SAS,,900913310,GAES COLOMBIA SAS,1,Instituciones - IPS,,Carrera 14a 127-15 local 1,7468638,,adriana.pedraos@amplifon.com,,,,SI,20170309,20220831,,1,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Bogotá D.C,BOGOTÁ,1100126656,GAP BELLEZA INTEGRAL S.A.S.,,900354265,GAP BELLEZA INTEGRAL S.A.S.,1,Instituciones - IPS,,CLL 114 6A-92 OF. D 507 CENTRO COMERCIAL HACIENDA SANTA BARBARA,5200952-4810046-3102216268,,reflectionsbody@gmail.com,,,,SI,20140321,20220831,,9,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Bogotá D.C,BOGOTÁ,1100108120,GARCIA PEREZ MEDICA Y COMPAÑIA SAS,,800231038,GARCIA PEREZ MEDICA Y COMPAÑIA SAS,1,Instituciones - IPS,NO,CL 45 C # 22 02 PI 2,"338,121,533,812,162,000,000",3381216,gerencia@garpermedica.com,,,,SI,20030411,20220831,,2,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Bogotá D.C,BOGOTÁ,1100108145,GARCIA Y ROJAS CIA S EN C,,860402540,GARCIA Y ROJAS CIA S EN C,1,Instituciones - IPS,NO,CALLE 125 # 21A - 50 CONS 203 Y 202,6202291,6202394,GARCIAYROJAS@YAHOO.COM,,,,SI,20030411,20230831,,1,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Bogotá D.C,BOGOTÁ,1100131294,GASTRICARE SAS,,900945726,GASTRICARE SAS,1,Instituciones - IPS,,CALLE 83 No 16A- 44 CN 605,6956787 -3108063077,,clau141171@yahoo.com.mx,,,,SI,20170609,20220831,,9,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Bogotá D.C,BOGOTÁ,1100129297,GASTROADVANCED SAS,,900656064,GASTROADVANCED SAS,1,Instituciones - IPS,,CARRERA 23 # 45C-31 LOCAL # 1 Y 5 - Barrio:PALERMO,2881301 - 3188010138,,cristianfflorez@gmail.com,,,,SI,20160224,20230831,,1,JURIDICO,1,Privada,03,Fecha corte REPS: Jun 16 2022 2:33PM
Bogotá D.C,BOGOTÁ,1100135154,GASTROENTEROLOGIA DIAGNOSTICO Y TRATAMIENTO IPS SAS,,900886613,GASTROENTEROLOGIA DIAGNOSTICO Y TRATAMIENTO IPS S.A.S,1,Instituciones - IPS,,AK 19 # 102 - 53 CONSULTORIO 215 - 216,3105751043 - 3144453577,,gastroproctologia@gmail.com,,,,SI,20200512,20240511,,1,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Bogotá D.C,BOGOTÁ,1100120757,GASTROMEDICALL LTDA,,900234308,GASTROMEDICALL LTDA,1,Instituciones - IPS,,AC 127 No. 19A-44 CS 512- 513- 514-305,5185118-3183438113-3155201011,2749094,contacto@gastromedicall.com,,,,SI,20091216,20220831,,2,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Bogotá D.C,BOGOTÁ,1100124853,GASTROMEDICS S.A.S,,900326680,GASTROMEDICS S.A.S,1,Instituciones - IPS,,AV.CLL 127 No 19A-28 CONS 315,6497605-6497606,,gastromedics@hotmail.com,,,,SI,20130111,20220831,,3,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Bogotá D.C,BOGOTÁ,1100124526,GENCELL PHARMA S.A.S,,900407111,GENCELL PHARMA S.A.S,1,Instituciones - IPS,,carrera 18 # 82-15,7425961 ext. 115 / 3022585035,,dangel@labgencell.com,,,,SI,20121008,20220831,,2,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Bogotá D.C,BOGOTÁ,1100130604,GENESYS LABORAL MEDICINE SAS,,900985408,GENESYS LABORAL MEDICINE SAS,1,Instituciones - IPS,,CL 86A # 23-12 P 1,3739055-3739387 - 3208555106,,genesyslabmed@gmail.com,,,,SI,20170406,20220831,,2,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Bogotá D.C,BOGOTÁ,1100115658,GENETICA HUMANA E.U.,,900074059,GENETICA HUMANA E.U.,1,Instituciones - IPS,NO,Avenida Calle 116 # 9-72 consultorio 605,2141275,6120717,genetica.humana@gmail.com,,,,SI,20061115,20230831,,6,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Bogotá D.C,BOGOTÁ,1100110381,GENETICA MOLECULAR DE COLOMBIA S.A.S.,,830112625,GENETICA MOLECULAR DE COLOMBIA S.A.S.,1,Instituciones - IPS,NO,CARRERA 47 No. 91-51,(571) 7551413,(571) 7551413,administracion@geneticamolecular.co,,,,SI,20030416,20220831,,5,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Bogotá D.C,BOGOTÁ,1100117792,GENETIX SAS,,900175902,GENETIX SAS,1,Instituciones - IPS,NO,CL 77 11-19 OF 605,3120200,3120200,info@genetix.com.co,,,,SI,20071004,20220831,,4,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Bogotá D.C,BOGOTÁ,1100122274,GERIZIM SALUD Y SEGURIDAD EN EL TRABAJO SAS SIGLA GERIZIM SST,,900409217,GERIZIM SALUD Y SEGURIDAD EN EL TRABAJO SAS SIGLA GERIZIM SST,1,Instituciones - IPS,,CL 38 # 29 14,7439850-3209525663,,gerenciageneral@gerizimsalud.com,,,,SI,20110519,20220831,,3,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Bogotá D.C,BOGOTÁ,1100128774,GESTION MEDICA EN SALUD SAS,,900435790,GESTION MEDICA EN SALUD S.A.S,1,Instituciones - IPS,,KR 14 # 119 89,2152738 3124348898,,gerencia@gestionmedicaensalud.com,,,,SI,20150929,20230831,,2,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Bogotá D.C,BOGOTÁ,1100122816,GIGAPALMAR SOCIEDAD POR ACCIONES SIMPLIFICADA SIGLA GIGAPALMAR,,900344074,GIGAPALMAR SOCIEDAD POR ACCIONES SIMPLIFICADA SIGLA GIGAPALMAR,1,Instituciones - IPS,,CL 121 No. 7 A 07,6290391,,contacto@gilmaegarrido.com,,,,SI,20111011,20220831,,6,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Bogotá D.C,BOGOTÁ,1100117870,GLOBAL LIFE AMBULANCIAS SAS,,900171211,GLOBAL LIFE AMBULANCIAS SAS,1,Instituciones - IPS,NO,CALLE 163 No. 16 C 62,3102842445,,calidad@glambulancias.com,,,,SI,20071023,20230831,,5,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Bogotá D.C,BOGOTÁ,1100128443,GNOSTIKA S.A.S SIGLA GNOSTIKA S.A.S,,900691995,GNOSTIKA S.A.S SIGLA GNOSTIKA S.A.S,1,Instituciones - IPS,,Cr 7B Bis N° 132-38 CONSULTORIO 409,3906321,3906321,asanabria@gnostika.co,,,,SI,20150709,20230831,,1,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Bogotá D.C,BOGOTÁ,1100116430,GNQ MEDICINA ANTIENVEJECIMIENTO S A S SIGLA GNQ,,900024984,GNQ MEDICINA ANTIENVEJECIMIENTO S A S SIGLA GNQ,1,Instituciones - IPS,NO,CL 102 # 14 A 15 PISO 3,7422244,,gerencia@gnqsas.com,,,,SI,20061116,20220831,,0,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Bogotá D.C,BOGOTÁ,1100129425,GO DOCTOR SERVICIOS MEDICOS SAS,,900862644,GO DOCTOR SERVICIOS MEDICOS SAS,1,Instituciones - IPS,,carrera 10 # 134-07 oficina 316,7350556 3102632552 3112747368,,godoctorvirtual@gmail.com,,,,SI,20160317,20220831,,6,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Bogotá D.C,BOGOTÁ,1100118909,GOLDEN CLINIC S.A.,,900224358,GOLDEN CLINIC S.A.,1,Instituciones - IPS,,DG 46 # 20 84,2456652,2456652,goldenclinics57@yahoo.com,,,,SI,20080626,20220831,,8,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Bogotá D.C,BOGOTÁ,1100122337,GOMEZ ASOCIADOS SALUD OCUPACIONAL SAS,,900388069,GOMEZ ASOCIADOS SALUD OCUPACIONAL SAS,1,Instituciones - IPS,,CARRERA 47#91-39 INTERIOR 1,9261915 - 3102627259,,calidad@gomezasociadosltda.com,,,,SI,20110602,20230831,,8,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Bogotá D.C,BOGOTÁ,1100127342,GOMEZ FORERO SAS,,900680073,GOMEZ FORERO SAS,1,Instituciones - IPS,,KR 33 # 26 A 17,2440020,,luz.patyforero@hotmail.com,,,,SI,20141016,20220831,,9,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Bogotá D.C,BOGOTÁ,1100136996,GROUP MEDICAL HEALTH SERVICES SAS,,901376648,GROUP MEDICAL HEALTH SERVICES SAS,1,Instituciones - IPS,,CALLE 19 # 96 B 82 PISO 1,3188698832,,gerencia@groupmedicalhealth.org,,,,SI,20210309,20250308,,4,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Bogotá D.C,BOGOTÁ,1100126740,GRUPO 20 20 SAS CUYA SIGLA ES GRUPO 20 20,,900379632,GRUPO 2020 SAS,1,Instituciones - IPS,,CL 19 9 01 P 5,2826865,3410743,ips202001@opticas2020.com.co,,,,SI,20140411,20220831,,7,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Bogotá D.C,BOGOTÁ,1100136427,Grupo AValer. S.A.S,,901326452,GRUPO AVALER. S.A.S SIGLA AVALER.,1,Instituciones - IPS,,Calle 102 N. 70-41 Bodega Piso 1,3173794230,,gerencia.avaler@gmail.com,,,,SI,20201104,20241103,,4,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Bogotá D.C,BOGOTÁ,1100119440,GRUPO CIMCO SAS.,,900234969,GRUPO CIMCO SAS.,1,Instituciones - IPS,NO,CL 45 N° 27 A 12,3680068,3685738,certificar.adm@gmail.com,,,,SI,20081028,20230831,,0,JURIDICO,1,Privada,02,Fecha corte REPS: Jun 16 2022 2:33PM
Bogotá D.C,BOGOTÁ,1100130246,GRUPO DE APOYO MULTIDISCIPLINARIO PARA EL MANEJO DE LA OBESIDAD S.A.S GRAMMO S.A.S,,900282528,Grupo de Apoyo Multidisciplinario para el manejo de la obesidad S.A.S GRAMMO S.A.S,1,Instituciones - IPS,,CARRERA 18 # 80 -32 Consultorio 307-1 Y 307-2 BARRIO: COUNTRY,7428220 - 7440091,,contabilidad@grammo.org,,,,SI,20170417,20220831,,0,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Bogotá D.C,BOGOTÁ,1100122519,GRUPO DE ESPECIALIDADES ODONTOLOGICAS LTDA CON SIGLA ORAL QUALITY,,900427623,GRUPO DE ESPECIALIDADES ODONTOLOGICAS LTDA CON SIGLA ORAL QUALITY,1,Instituciones - IPS,,CL 14 # 19 55 LC 222,3023323003 - 9278511,,info@oral-quality.com,,,,SI,20110802,20220831,,7,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Bogotá D.C,BOGOTÁ,1100117658,GRUPO DE INVERSIONES EMPRESARIALES SAS GIEM SAS,,900127106,GRUPO DE INVERSIONES EMPRESARIALES SAS GIEM SAS,1,Instituciones - IPS,NO,AC 26 N° 68 C 61 - LCO 107,7461111 - 3107862504 - 4273466 - 3204880062 - 3107865147,,calidadyfranquicias@marlonbecerra.co,,,,SI,20070907,20220831,,3,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Bogotá D.C,BOGOTÁ,1100126729,GRUPO DE SERVICIOS AMBULATORIOS SA,,830134293,GRUPO DE SERVICIOS AMBULATORIOS SA,1,Instituciones - IPS,,CARRERA 29 NUMERO 39 B 08,3440114,3440114,admonrespimed@yahoo.es,,,,SI,20140409,20220831,,8,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Bogotá D.C,BOGOTÁ,1100117786,GRUPO DEPILAGE LTDA,,900151003,GRUPO DEPILAGE LTDA,1,Instituciones - IPS,,cra 7 no 115-60 Lc B106,3099878,,info@depilee.com,,,,SI,20121009,20220831,,4,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Bogotá D.C,BOGOTÁ,1100126881,GRUPO EMPRESARIAL ALIANZA ESTRATEGICA EN SALUD OCUPACIONAL SAS- GRUPO EMPRESARIAL ALESO SAS,,900658333,GRUPO EMPRESARIAL ALIANZA ESTRATEGICA EN SALUD OCUPACIONAL SAS- GRUPO EMPRESARIAL ALESO SAS,1,Instituciones - IPS,,CALLE 63 No 11-45 AP 303 OF 303 AP 402 0F 402,4661243,4661243,gerencia@alesoips.com,,,,SI,20140530,20220831,,7,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Bogotá D.C,BOGOTÁ,1100120165,GRUPO EMPRESARIAL EN CASA SAS,,900211799,GRUPO EMPRESARIAL EN CASA SAS,1,Instituciones - IPS,NO,Calle 60 A # 5-54 ofic 102,2554438-2487695,,diana.vargas@encasasalud.com,,,,SI,20090625,20220831,,6,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Bogotá D.C,BOGOTÁ,1100130970,GRUPO EMPRESARIAL JARBSALUD IPS S.A.S.,,900829069,GRUPO EMPRESARIAL JARBSALUD IPS SAS,1,Instituciones - IPS,,Calle 33 bis No. 15 - 64,7036271,,info@jarbsalud.com.co,,,,SI,20170515,20230831,,1,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
Bogotá D.C,BOGOTÁ,1100117708,GRUPO EMPRESARIAL P&P S.A.S.,,900170425,GRUPO EMPRESARIAL P & P SAS,1,Instituciones - IPS,NO,AC 26 # 69 D 91 OF 601 TO AVENIDA EL DORADO,4931000,7433880,yelopu24@hotmail.com,,,,SI,20070919,20220831,,1,JURIDICO,1,Privada,01,Fecha corte REPS: Jun 16 2022 2:33PM
